"fecha_deteccion","fuente","identificador","entidad","campo","valor_anterior","valor_nuevo","nivel_relacion"
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9800952,INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9800952,INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,valor_facturado,0,4280000,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9829014,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9829014,CVC,nombre_supervisor,No definido,Daira Perea Castro,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9820483,FONDO ESPECIAL DE VIVIENDA DEL MUNICIPIO DE SANTIAGO DE CALI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9814037,ALCALDIA MUNICIPIO DE JAMUNDI,valor_pendiente_de_pago,0,25000000,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9803356,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9809288,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9799499,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9799499,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,fecha_de_fin_del_contrato,2026-12-12T00:00:00.000,2026-12-13T00:00:00.000,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9799499,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,nombre_supervisor,No definido,JORGE ENRIQUE GUTIERREZ LEMOS,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9820609,MUNICIPIO DE ZARZAL,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9796896,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE YUMBO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9821414,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9821414,CVC,nombre_supervisor,No definido,Daira Perea Castro,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9800312,ARMADA NACIONAL DE COLOMBIA DISPENSARIO MÉDICO NIVEL I BAHÍA MÁLAGA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9795745,INSTITUTO MUNICIPAL DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO DE YUMBO -IMETY-,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9820463,FONDO ESPECIAL DE VIVIENDA DEL MUNICIPIO DE SANTIAGO DE CALI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9810638,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9797809,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE YUMBO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9820482,FONDO ESPECIAL DE VIVIENDA DEL MUNICIPIO DE SANTIAGO DE CALI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9828013,Secretaría de Hacienda - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9756450,UNIAJC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9804178,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9806163,MUNICIPIO DE VEGACHI,estado_contrato,Aprobado,En ejecución,Otra urgencia
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9806163,MUNICIPIO DE VEGACHI,fecha_de_fin_del_contrato,2026-11-14T00:00:00.000,2026-11-13T00:00:00.000,Otra urgencia
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9817796,Municipio de Montenegro--,estado_contrato,Aprobado,En ejecución,Alta
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9804238,INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO - IDIGER,estado_contrato,En ejecución,Modificado,Contexto
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9809806,MUNICIPIO DE MANIZALES,valor_del_contrato,360000000,540000000,Alta
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9809806,MUNICIPIO DE MANIZALES,estado_contrato,En ejecución,Modificado,Alta
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9809806,MUNICIPIO DE MANIZALES,valor_pendiente_de_pago,360000000,540000000,Alta
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9790135,ALCALDIA MUNICIPIO DE VILLAVICENCIO,estado_contrato,Aprobado,En ejecución,Otra urgencia
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9813144,Alcaldía De Villamaria,valor_facturado,0,6000000,Alta
2026-08-22 12:00:07,contratos,CO1.PCCNTR.9814482,ASOCIACION CABLE AEREO MANIZALES,estado_contrato,Aprobado,Modificado,Otra urgencia
2026-08-22 12:00:07,secop1,26-9-510649-13699218,VAUPÉS - ALCALDÍA MUNICIPIO DE CARURU,fecha_fin_ejec_contrato,2026-11-14T00:00:00.000,2026-11-20T00:00:00.000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878287,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878623,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878830,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10879983,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10881776,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882557,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10881495,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10880111,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883651,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10879658,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10884610,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10866176,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10884611,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10884615,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10877854,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10880164,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10879951,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10881621,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10879938,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883607,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878442,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878248,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882398,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10884634,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878086,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883660,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883388,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10877273,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10881757,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10884618,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882376,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878802,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10877983,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10874695,SANTIAGO DE CALI DISTRITO ESPECIAL - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10877290,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878034,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10870675,SANTIAGO DE CALI DISTRITO ESPECIAL - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883545,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883395,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882536,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882714,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10877562,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878924,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,nombre_del_proveedor,No Definido,ESE HOSPITAL PILOTO JAMUNDI,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878924,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882606,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878697,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,nombre_del_proveedor,No Definido,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE PRADERA.,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878697,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,fecha_adjudicacion,2026-08-20T00:00:00.000,2026-08-21T00:00:00.000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878697,GOBERNACIÓN VALLE DEL CAUCA -SECRETARIA DE SALUD,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883642,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882391,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883602,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882132,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10884801,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10847056,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882558,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10884617,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10884604,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10881767,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10886071,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10868019,PLANEACIÓN MUNICIPAL CALI**,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883385,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10862112,SECRETARIA GENERAL- GOBERNACION DEL VALLE,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10878836,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882529,SANTIAGO DE CALI DISTRITO ESPECIAL - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10877877,GOBVALLE - HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10848014,MUNICIPIO DE LA UNION,estado_del_procedimiento,Evaluación,Abierto,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10880011,ALCALDIA DE CAICEDONIA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10820369,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10820369,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,valor_total_adjudicacion,0,450000000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10820369,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,adjudicado,No,Si,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10820369,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,nombre_del_proveedor,No Definido,"FUNDACION PARA EL BIENESTAR SOCIAL, CULTURAL, ECONOMICO Y AMBIENTAL DE LOS SECTORES SOCIALES DEL PACIFICO COLOMBIANO",Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10820369,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,fecha_adjudicacion,,2026-08-21T00:00:00.000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10820369,ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10855974,MUNICIPIO DE PRADERA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10855974,MUNICIPIO DE PRADERA,valor_total_adjudicacion,0,17105400,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10855974,MUNICIPIO DE PRADERA,adjudicado,No,Si,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10855974,MUNICIPIO DE PRADERA,nombre_del_proveedor,No Definido,Corporación Grupo Educativo,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10855974,MUNICIPIO DE PRADERA,fecha_adjudicacion,,2026-08-21T00:00:00.000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10855974,MUNICIPIO DE PRADERA,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10855385,REGIONAL DE ASEGURAMIENTO EN SALUD No. 4,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10841963,ESCUELA DE POLICIA SIMON BOLIVAR,estado_del_procedimiento,Evaluación,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10841963,ESCUELA DE POLICIA SIMON BOLIVAR,valor_total_adjudicacion,0,8386980,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10841963,ESCUELA DE POLICIA SIMON BOLIVAR,adjudicado,No,Si,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10841963,ESCUELA DE POLICIA SIMON BOLIVAR,nombre_del_proveedor,No Definido,SABOR & CAFE SAS,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10841963,ESCUELA DE POLICIA SIMON BOLIVAR,fecha_adjudicacion,,2026-08-21T00:00:00.000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10875306,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10886527,UNIDAD CENTRAL DEL VALLE DEL CAUCA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10881376,ALCALDIA MUNICIPAL DE BUGA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10880682,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10883338,INSTITUTO COLOMBIANO DE BALLET CLÁSICO INCOLBALLET,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10859904,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10873341,ARMADA NACIONAL BASE NAVAL ARC MALAGA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10874327,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843865,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10859834,ESCUELA DE POLICIA SIMON BOLIVAR,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10877903,ALCALDIA MUNICIPAL DE YOTOCO,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10886794,INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ,nombre_del_proveedor,COMERCIALIZADORA MARDEN LTDA,No Definido,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10829154,REGION ADMINISTRATIVA DE PLANIFICACION RAP PACIFICO,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843586,REGIONAL DE ASEGURAMIENTO EN SALUD No. 4,estado_del_procedimiento,Evaluación,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843586,REGIONAL DE ASEGURAMIENTO EN SALUD No. 4,nombre_del_proveedor,No Definido,ESE HOSPITAL CUMBAL,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843586,REGIONAL DE ASEGURAMIENTO EN SALUD No. 4,fecha_adjudicacion,,2026-08-21T00:00:00.000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843436,MUNICIPIO DE FLORIDA,nombre_del_proveedor,No Definido,GESTION INTEGRAL DE PROYECTOS Y SERVICIOS,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843436,MUNICIPIO DE FLORIDA,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882312,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10872204,ALCALDIA MUNICIPAL DE YOTOCO,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10872204,ALCALDIA MUNICIPAL DE YOTOCO,valor_total_adjudicacion,0,49000000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10872204,ALCALDIA MUNICIPAL DE YOTOCO,adjudicado,No,Si,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10872204,ALCALDIA MUNICIPAL DE YOTOCO,nombre_del_proveedor,No Definido,FUNMUNAYCO,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10872204,ALCALDIA MUNICIPAL DE YOTOCO,fecha_adjudicacion,,2026-08-21T00:00:00.000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10872204,ALCALDIA MUNICIPAL DE YOTOCO,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882917,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10882688,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10881958,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10859809,UNIDAD CENTRAL DEL VALLE DEL CAUCA,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10868698,INSTITUTO MUNICIPAL DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE ZARZL,estado_del_procedimiento,Evaluación,Abierto,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10849484,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10871682,ALCALDÍA MUNICIPIO DE PALMIRA,estado_del_procedimiento,Publicado,Cancelado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10880609,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,nombre_del_proveedor,No Definido,GESTION INTEGRAL DE PROYECTOS Y SERVICIOS,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,estado_resumen,Presentación de oferta,Adjudicado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10881327,ALCALDIA LOCAL CONTINENTE EL PAILON DEL DISTRITO DE BUENAVENTURA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10887014,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10854006,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10890995,ALCALDÍA MUNICIPAL DE CANDELARIA VALLE,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843008,ESCUELA DE POLICIA SIMON BOLIVAR,estado_del_procedimiento,Evaluación,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843008,ESCUELA DE POLICIA SIMON BOLIVAR,valor_total_adjudicacion,0,8386980,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843008,ESCUELA DE POLICIA SIMON BOLIVAR,adjudicado,No,Si,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843008,ESCUELA DE POLICIA SIMON BOLIVAR,nombre_del_proveedor,No Definido,DKJ SOLUCIONES SAS,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10843008,ESCUELA DE POLICIA SIMON BOLIVAR,fecha_adjudicacion,,2026-08-21T00:00:00.000,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10859347,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10889951,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10884591,CVC,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10849750,ARMADA NACIONAL BASE NAVAL ARC MALAGA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10887462,ALCALDIA MUNICIPAL DE BUGA,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-22 21:40:21,procesos,CO1.REQ.10862696,ALCALDIA MUNICIPIO DE JARDÍN,estado_del_procedimiento,Abierto,Seleccionado,Otra urgencia
